,ID_CONCURSO,Órgão,Cargo,Banca,Local,Inscrição início,Inscrição fim,Data da prova,Status,Vagas,Salário base,Benefícios principais,Jornada,Estrutura objetiva,Discursiva,Edital oficial,Pasta Drive,Observações
0,CRBIO01-2026-ATI,CRBio-01,Analista – Analista de Tecnologia da Informação,Instituto Quadrix,São Paulo/SP,21/09/2026,21/10/2026,29/11/2026,inscrições abertas,"30 CR (18 AC, 2 PcD, 8 PN, 1 PI, 1 PQ)",7181.5,VR R$ 1.540; VA R$ 950; plano de saúde; plano de carreira; vale-transporte,40h/semana,120 itens: 40 básicos + 30 complementares + 50 específicos,20–30 linhas sobre conhecimentos específicos,https://anexos-r2.selecao.net.br/uploads/861/concursos/3071/anexos/1afe4f0b-7113-4dad-bf04-0c578b3fd24a.pdf,1GUtGFzXVMp1PK9VDS_fueuTiwPpk_1lW,Prova à tarde; banca Certo/Errado com penalização por erro.
1,SETEC-2026-ATI,SETEC – Serviços Técnicos Gerais,Analista Técnico (Informática),INDEPAC,Campinas/SP,08/09/2026,04/12/2026,17/01/2027,inscrições abertas,1 vaga + CR,8285.32,Vale-alimentação conforme edital,36h/semana ou até 180h/mês em escala,40 questões: 10 Português + 10 Matemática + 20 específicos,1 questão teórico-prática,https://anexos-r2.selecao.net.br/uploads/815/concursos/109/anexos/52b446b1-6df2-4a0c-a457-2215b9f5b58f.pdf,14XvemdkwUmOWHQDcNtVgQglY03Nbdjab,Prova em Campinas; objetiva de múltipla escolha com 4 alternativas.
,ID_TÓPICO,Disciplina,Assunto,Subassunto / escopo,CRBio,SETEC,Cobertura,Prioridade inicial,Fase,Status editorial,Observação
140,QREF-QUAD-084,Quadrix,2026,CRQ 5ª Região-RS,Analista de Informática,Q4219827,COBIT 2019 — domínio de governança EDM,Múltipla escolha — 5 alternativas,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=99&modality_ids%5B%5D=1&sort=newest&subject_ids%5B%5D=28021,TI-GOV-001-02 — COBIT,real localizada,Questão real pede o domínio pertencente à governança.,não literal — referência real usada com explicação própria,Resposta correta: alternativa A — EDM.,Auditoria 23/09/2026: questão conferida no acervo público; domínio validado com ISACA.,
141,BUSCA-INDEPAC-GOV-001-02,INDEPAC,2026,Busca temática,TI-GOV-001-02 — COBIT,COBIT / COBIT 2019 / EDM / APO / BAI / DSS / MEA / design factors / Core Model,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,https://www.qconcursos.com/questoes-de-concursos/bancas/indepac,Autorizar questões autorais INDEPAC de quatro alternativas para TI-GOV-001-02,registrado,Resultados IDCAP descartados por serem de outra banca.,,Fallback autoral permitido somente após a busca negativa.,Auditoria 23/09/2026: busca específica documentada; questão real futura terá prioridade.,
142,QREF-QUAD-085,Quadrix,2025,CRP-SP,Especialista em Gestão — Tecnologia da Informação e Comunicação,Q3606737,"ITIL v4 — cocriação de valor entre provedor, consumidor e partes interessadas",Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/questoes/d5ff8eac-93,TI-GOV-001-03 — ITIL,real localizada,Questão real diretamente aderente ao conceito de valor e cocriação no ITIL 4.,não literal — referência real usada com explicação própria; questão integral permanece na fonte,"Resposta correta: Certo. ITIL 4 enfatiza valor cocriado pela interação entre provedor, consumidor e demais partes interessadas.",Auditoria 24/09/2026: identificação conferida no acervo público; explicação validada com PeopleCert e com o corpo do GSTI-003.,
143,QREF-QUAD-086,Quadrix,2025,CRP-SP,Especialista em Gestão — Tecnologia da Informação e Comunicação,Q3606738,ITIL v4 — Service Value Chain como modelo operacional flexível com atividades interligadas,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-governanca-de-ti/itil/questoes?page=9,TI-GOV-001-03 — ITIL,real localizada,Questão real sobre a natureza não linear e flexível da Service Value Chain.,não literal — referência real usada com explicação própria; questão integral permanece na fonte,Resposta correta: Certo. A Service Value Chain é o modelo operacional central do SVS e suas seis atividades podem ser combinadas em diferentes value streams.,Auditoria 24/09/2026: identificação conferida no acervo público; explicação alinhada ao ITIL 4.,
144,QREF-QUAD-087,Quadrix,2025,CRP-SP,Especialista em Gestão — Tecnologia da Informação e Comunicação,Q3606741,ITIL v4 — Service Desk e falsa exclusividade de atuação reativa,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/questoes/d60b3d6e-93,TI-GOV-001-03 — ITIL,real localizada,Questão real explora a atuação do Service Desk além do registro reativo de incidentes.,não literal — referência real usada com explicação própria; questão integral permanece na fonte,"Resposta correta: Errado. Service Desk é ponto de contato para demanda de incidentes e requisições e pode apoiar comunicação, orientação, feedback e melhoria.",Auditoria 24/09/2026: identificação conferida no acervo público; explicação validada pelo material oficial ITIL 4.,
145,BUSCA-INDEPAC-GOV-001-03,INDEPAC,2026,Busca temática,TI-GOV-001-03 — ITIL,ITIL / ITIL 4 / SVS / Service Value Chain / guiding principles / service desk / incident management,Nenhuma questão técnica literal INDEPAC adequada foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,https://www.qconcursos.com/questoes-de-concursos/bancas/indepac,Autorizar questões autorais INDEPAC de quatro alternativas para TI-GOV-001-03,registrado,Busca específica realizada; resultados de outras bancas foram descartados. Questão real futura terá prioridade.,,Fallback autoral permitido somente após esta busca negativa; Q-TI-GOV-001-INDEPAC-005 e 006 criadas.,"Auditoria 24/09/2026: busca negativa documentada após pesquisa por ITIL, SVS, SVC, princípios, Service Desk e gestão de serviços.",
146,BUSCA-INDEPAC-GOV-001-04,INDEPAC,2026,Busca temática ampla,TI-GOV-001-04 — ITIL x COBIT e revisão final,governança / gestão / ITIL / COBIT / ITIL 4 / COBIT 2019 / complementaridade,Nenhuma questão técnica literal INDEPAC adequada ao recorte comparativo foi localizada na revisão ampla dos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,https://www.qconcursos.com/questoes-de-concursos/bancas/indepac,Validar gate final; reutilizar Q-TI-GOV-001-INDEPAC-001 a 006 sem criar volume artificial,registrado,"Revisão consolida as buscas negativas das unidades 01, 02 e 03. Questão real futura terá prioridade.",,Nenhum novo item autoral foi criado apenas para aumentar volume; os seis fallbacks existentes cobrem o núcleo.,Auditoria final 24/09/2026: busca ampla negativa documentada; referências Quadrix e fallbacks anteriores reutilizados.,
147,QREF-QUAD-088,Quadrix,2024,CRF-BA,Farmacêutico Fiscal,Q3114808,"LGPD — dado pessoal refere-se a pessoa natural, não a dados de pessoa jurídica",Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/disciplinas/direito-direito-digital/lei-n-13-709-de-2018-lei-geral-de-protecao-de-dados-pessoais-lgpd/questoes?page=89,LEG-005-01 — disposições preliminares e conceitos,real localizada,Item testa o objeto e o conceito de dado pessoal.,literal curto no material; questão integral permanece na fonte,Resposta correta: Errado. A LGPD protege dados relacionados a pessoa natural identificada ou identificável; pessoa jurídica pode ser agente de tratamento.,Auditoria 24/09/2026: identificação localizada em acervo público; resposta validada pelos arts. 1º e 5º da lei compilada.,
148,QREF-QUAD-089,Quadrix,2023,CRT-ES,Auxiliar Administrativo / Agente de Fiscalização e Técnico de Serviços Operacionais,Q2117631,LGPD — não aplicação a fins exclusivamente jornalísticos e artísticos,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/disciplinas/direito-direito-digital/lei-n-13-709-de-2018-lei-geral-de-protecao-de-dados-pessoais-lgpd/questoes?page=130,LEG-005-01 — âmbito e não aplicação,real localizada,"Item cobra literalmente exceção do art. 4º, II, a.",literal curto no material; questão integral permanece na fonte,Resposta correta: Certo. O art. 4º exclui tratamento para fins exclusivamente jornalísticos e artísticos.,Auditoria 24/09/2026: questão localizada e resposta validada no texto compilado vigente.,
149,QREF-QUAD-090,Quadrix,2026,CONTER,Assistente Operacional / Administrativo Geral,Q4244921,"LGPD — dados de saúde, biometria e convicção religiosa como dados pessoais sensíveis",Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/disciplinas/direito-direito-digital/lei-n-13-709-de-2018-lei-geral-de-protecao-de-dados-pessoais-lgpd/questoes?page=5,LEG-005-01 — conceitos; reutilizável em LEG-005-03,real localizada,Item cobra categorias expressas de dado pessoal sensível.,literal curto no material; questão integral permanece na fonte,"Resposta correta: Certo. As categorias citadas constam do art. 5º, II; o tratamento específico será aprofundado na unidade 03.","Auditoria 24/09/2026: identificação localizada em acervo público; resposta validada pelo art. 5º, II.",
150,BUSCA-INDEPAC-LGPD-01,INDEPAC,2026,Busca temática,"LEG-005-01 — disposições preliminares, âmbito, fundamentos e conceitos",LGPD / Lei 13.709 / dado pessoal / dado sensível / titular / controlador / operador / tratamento,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,https://www.qconcursos.com/questoes-de-concursos/bancas/indepac,Autorizar Q-LEG-005-INDEPAC-001 e 002,registrado,"Materiais do SETEC atual confirmam LGPD no programa, mas não equivalem a questão anterior real da banca.",,Fallback autoral permitido somente após busca negativa; questão real futura terá prioridade.,Auditoria 24/09/2026: busca específica documentada.,
151,QREF-QUAD-091,Quadrix,2026,CREFONO - 1ª Região,Assistente Administrativo,Q3951881,LGPD — Administração Pública sujeita aos princípios da necessidade e adequação,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/questoes/b17e13e2-27,LEG-005-02 — princípios,real localizada,Item real sobre aplicação dos princípios no tratamento pelo Poder Público.,literal curto no material; questão integral permanece na fonte,Resposta correta: Certo. Necessidade e adequação são princípios do art. 6º e não há dispensa geral para a Administração Pública.,Auditoria 24/09/2026: identificação e gabarito conferidos no acervo público; explicação validada pelo art. 6º.,
152,QREF-QUAD-092,Quadrix,2025,CREF - 22ª Região (ES),Agente Fiscal de Postura,Q3610624,LGPD — confusão entre necessidade e adequação,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/questoes/9e9e7fc9-94,LEG-005-02 — princípios,real localizada,Item descreve adequação e atribui incorretamente a necessidade.,literal curto no material; questão integral permanece na fonte,Resposta correta: Errado. Compatibilidade com finalidades informadas é adequação; necessidade é limitação ao mínimo necessário.,"Auditoria 24/09/2026: identificação localizada; explicação validada pelo art. 6º, II e III.",
153,QREF-QUAD-093,Quadrix,2026,CRECI - 24ª Região (RO),Advogado / Agente de Fiscalização,Q3962616,LGPD — princípio da adequação,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/disciplinas/direito-direito-digital/lei-n-13-709-de-2018-lei-geral-de-protecao-de-dados-pessoais-lgpd/questoes?hsa_acc=7825794674&hsa_ad=&hsa_cam=20208959665&hsa_grp=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_src=x&hsa_tgt=&hsa_ver=3&page=30,LEG-005-02 — princípios,real localizada,"Item real define adequação como compatibilidade entre tratamento, finalidade e contexto.",literal curto no material; questão integral permanece na fonte,"Resposta correta: Certo. A descrição corresponde ao art. 6º, II.",Auditoria 24/09/2026: identificação localizada; resposta técnica validada pelo texto legal.,
154,QREF-QUAD-094,Quadrix,2026,CONTER,Assistente Operacional / Administrativo Geral,Q4244920,"LGPD — consentimento não é única base legal, inclusive no Poder Público",Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2026-conter-assistente-operacional-administrativo-geral/questoes?discipline_ids%5B%5D=593,LEG-005-02 — bases legais; reutilizável em LEG-005-05,real localizada,Item real testa a falsa exclusividade do consentimento.,literal curto no material; questão integral permanece na fonte,"Resposta correta: Errado. O art. 7º prevê diversas bases legais, inclusive hipóteses ligadas à Administração Pública.",Auditoria 24/09/2026: item localizado; explicação validada pelo art. 7º.,
155,QREF-QUAD-095,Quadrix,2026,CRT-SP,Advogado / Analista Administrativo,Q4231252,LGPD — revogação do consentimento,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2026-crt-sp-analista-administrativo/questoes?discipline_ids%5B%5D=593,LEG-005-02 — consentimento,real localizada,Item real afirma incorretamente que revogação depende de autorização judicial e procedimento pago.,literal curto no material; questão integral permanece na fonte,Resposta correta: Errado. A revogação ocorre por manifestação expressa do titular em procedimento gratuito e facilitado.,"Auditoria 24/09/2026: identificação localizada; resposta validada pelo art. 8º, §5º.",
156,BUSCA-INDEPAC-LGPD-02,INDEPAC,2026,Busca temática,"LEG-005-02 — princípios, bases legais e consentimento",LGPD / princípios / finalidade / adequação / necessidade / bases legais / consentimento / revogação / legítimo interesse,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,https://www.qconcursos.com/questoes-de-concursos/bancas/indepac,Autorizar Q-LEG-005-INDEPAC-003 e 004,registrado,Busca temática específica; materiais do SETEC atual não foram tratados como questão anterior.,,Fallback autoral permitido somente após busca negativa; questão real futura terá prioridade.,Auditoria 24/09/2026: busca negativa documentada.,
157,QREF-QUAD-096,Quadrix,2026,CONTER,Analista Técnico / Analista em Gestão de Pessoas,Q4251763,LGPD — dado de saúde sensível e tratamento sem consentimento por obrigação legal/regulatória,Certo/Errado,QConcursos + certame oficial Quadrix,https://www.qconcursos.com/questoes-de-concursos/questoes/24433092-9d,LEG-005-03 — dados sensíveis,real localizada,"Item real relaciona dado de saúde e hipótese do art. 11, II, a.",não literal — referência real resumida; questão integral permanece na fonte,Resposta correta: Certo. Dado de saúde é sensível e pode ser tratado sem consentimento quando indispensável ao cumprimento de obrigação legal ou regulatória.,"Auditoria 24/09/2026: identificação localizada no acervo público; certame CONTER 2026 confirmado na página oficial Quadrix; resposta validada pelos arts. 5º, II, e 11, II, a.",
158,QREF-QUAD-097,Quadrix,2026,CRT-SP,Técnico Administrativo / Fiscal,Q4241922,LGPD — legítimo interesse não é base geral para tratamento de dados sensíveis,Certo/Errado,QConcursos + certame oficial Quadrix,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=593&examining_board_ids%5B%5D=235&page=2&subject_ids%5B%5D=28004,LEG-005-03 — dados sensíveis,real localizada,Item real tenta transportar legítimo interesse dos arts. 7º/10 para o art. 11.,não literal — referência real resumida; questão integral permanece na fonte,Resposta correta: Errado. Legítimo interesse não integra a lista do art. 11 para dados pessoais sensíveis.,Auditoria 24/09/2026: prova CRT-SP 2026 confirmada na página oficial Quadrix; resposta validada pelo art. 11.,
